201604,顺天财富中心,长沙,195.0,195.0,228.00 ㎡,芙蓉中路368号,28.198962,112.99367,【9图】芙蓉广场定王台顺天财富中心纯办公楼仅住宅房价急售，长沙芙蓉八一路顺天财富中心二手房出售 - 长沙赶集网
201604,和府酒店公寓,长沙,27.8,27.8,43.00 ㎡,芙蓉中路218号,28.203820022867,112.9909440727,【3图】毛坯房的单价捡漏子地铁口芙蓉广场和府公寓房，长沙天心其他和府酒店公寓二手房出售 - 长沙赶集网
201604,定王台公寓,长沙,60.0,60.0,81.00 ㎡,菜根香巷9号,28.196696,112.99219,【6图】定王台浏城桥 正规两房门卫院子1楼带杂物 出售，长沙芙蓉五一广场定王台公寓二手房出售 - 长沙赶集网
201604,蚂蚁工房,长沙,39.8,39.8,40.00 ㎡,长沙市东牌楼57号,28.198845,112.98486,【10图】五一大道蚂蚁工房 40平米豪华自住装修上班自己住非常合适，长沙芙蓉八一路蚂蚁工房二手房出售 - 长沙赶集网
201604,恒盛世家,长沙,88.8,88.8,132.00 ㎡,韶山南路120号,28.132514086422,113.0104678447,【18图】恒盛世家】中等实用面积错层时尚设计你梦寐以求的家！！！，长沙雨花其他恒盛世家二手房出售 - 长沙赶集网
201604,英才园小区,长沙,72.0,72.0,178.00 ㎡,岳麓桐梓坡,28.222332874367,112.9516955423,【7图】湘雅附三对面英才园小区复式楼4000元甩卖，长沙岳麓桐梓坡英才园小区二手房出售 - 长沙赶集网
201604,上海城,长沙,120.0,120.0,150.00 ㎡,韶山南路633号（林学院对面）,28.136876,113.01041,【7图】大师级设计水准 精心呈现品质感与实用性兼具地户型经典，长沙雨花韶山南路上海城二手房出售 - 长沙赶集网
201604,鑫天佳园,长沙,64.0,64.0,117.00 ㎡,福乐康城 芒果天地 怡景民居 中江佳...,28.165174,113.01526,【7图】【鑫天佳园】3房 117平方 仅售64万 学区房 家电齐全，长沙雨花茶园坡鑫天佳园二手房出售 - 长沙赶集网
201604,褔乐康城,长沙,88.0,88.0,134.00 ㎡,鑫天鑫城 芒果天地 中江佳境天成 名...,28.171099176324,113.009352136,【8图】仅此一套 福乐康城 电梯精装 全套家电 拎包入住 无营业税，长沙雨花赤岗冲褔乐康城二手房出售 - 长沙赶集网
201604,格兰康都,长沙,56.0,56.0,101.00 ㎡,书香名邸 凯轩云顶 兰亭优壳 狮子山...,28.163765,113.01829,【7图】【格兰康都】 大气两房 复试楼 精致装修 家电齐全！！，长沙雨花其他格兰康都二手房出售 - 长沙赶集网
201604,褔乐康城,长沙,88.0,88.0,134.00 ㎡,鑫天鑫城 芒果天地 中江佳境天成 名...,28.171099176324,113.009352136,【8图】仅此一套 福乐康城 电梯精装 全套家电 拎包入住 无营业税，长沙雨花赤岗冲褔乐康城二手房出售 - 长沙赶集网
201604,茂华国际湘,长沙,43.0,43.0,60.00 ㎡,体育新城内古曲路198号,28.171002,113.04504,【10图】稀缺正规一房 中间位置 出门即是地铁口，长沙雨花体育新城茂华国际湘二手房出售 - 长沙赶集网
201604,上海城,长沙,53.8,53.8,81.27 ㎡,韶山南路633号（林学院对面）,28.136876,113.01041,【6图】上海城稀缺2房毛坯 户型周正 全新毛坯房 钥匙在手随时看房，长沙雨花韶山南路上海城二手房出售 - 长沙赶集网
201604,上海城,长沙,89.0,89.0,132.00 ㎡,韶山南路633号（林学院对面）,28.136876,113.01041,【10图】低于市场10万 户型好 南北通透 送装修 送车位只要89万，长沙雨花韶山南路上海城二手房出售 - 长沙赶集网
201604,东塘瑞府,长沙,78.0,78.0,88.00 ㎡,韶山北路641号,28.177426,113.00430,【9图】温暖如此 给我一个不爱你的理由【豪宅虚位以待，亲爱的】，长沙雨花东塘东塘瑞府二手房出售 - 长沙赶集网
201604,锦绣世纪,长沙,172.0,172.0,178.00 ㎡,赤岗冲 东塘 名都花园 名都凯旋城,28.166464,113.01143,【6图】急售 【东塘锦绣世纪欧式豪装四房+送70万欧式装修】全名牌！，长沙雨花赤岗冲锦绣世纪二手房出售 - 长沙赶集网
201604,茂华国际湘,长沙,98.0,98.0,172.00 ㎡,体育新城内古曲路198号,28.171002,113.04504,【6图】茂华国际 中间位置 性价比高 南北通透 地铁口学位房，长沙雨花体育新城茂华国际湘二手房出售 - 长沙赶集网
